epoch,error
1,3.038689870895773
2,2.2658832568858958
3,1.714823092891936
4,1.3101016937951502
5,1.0095622742430042
6,0.7874554704220108
7,0.6290217090327866
8,0.5070864732599412
9,0.415470942678625
10,0.3482413387860212
11,0.3000320959455659
12,0.26180813061618546
13,0.23363023870968957
14,0.21173410283334604
15,0.19529586500181845
16,0.18232785043751737
17,0.17269395641747218
18,0.16440297485081473
19,0.15877212599644777
20,0.15327473747092632
21,0.14995463467067371
22,0.14626383317274294
23,0.14292407498825027
24,0.14025099613909922
25,0.13942887696556866
26,0.1372747342134926
27,0.13568437371952258
28,0.13376763726935284
29,0.13308915299797003
30,0.13119266747596936
31,0.13137699888597038
32,0.12987895630044524
33,0.12917559156519262
34,0.12842802956942148
35,0.12753273488838726
36,0.1272050814392951
37,0.12636815527963624
38,0.12607889907250133
39,0.12437093648191358
40,0.12512318521776247
41,0.1245908956132755
42,0.12346421841982294
43,0.12299737652133574
44,0.12250487810636364
45,0.12288176058375255
46,0.12307188009205115
47,0.12151573121273061
48,0.12240379428658024
49,0.12204352921074738
50,0.1218442287996349
51,0.12133915683180811
52,0.1215965393170796
53,0.12063632564955518
54,0.12145916210746073
55,0.12109855012306635
56,0.12056047716890993
57,0.12024004483321472
58,0.12059557015604493
59,0.1186253726408051
60,0.11980288971817228
61,0.11893123150783327
62,0.11748731013257503
63,0.1204294870038519
64,0.12023338566327454
65,0.12020833774181452
66,0.11995085792250755
67,0.12014160912760334
68,0.11926909301413964
69,0.11989000259180466
70,0.11982855980602605
71,0.11979315217642272
72,0.1197303192383591
73,0.11984864547044269
74,0.1195649288738524
75,0.11912859286724586
76,0.11875610654598599
77,0.11960571579726527
78,0.11928877261617228
79,0.11915166296974221
80,0.11877461164822475
81,0.11964132888245055
82,0.11942408215469147
83,0.11931898512057505
84,0.11948638107911486
85,0.11812177646810719
86,0.11898373812324198
87,0.11888120289868981
88,0.11830253445948458
89,0.11941607881062861
90,0.11918457063679976
91,0.11939071670690435
92,0.1190610302948772
93,0.11931474583807818
94,0.1184422539084707
95,0.11955015045507177
96,0.11885432101185583
97,0.11917526967009912
98,0.11877873410510371
99,0.11912022367691236
100,0.1190695757729447
