epoch,error
1,3.0339362530258738
2,2.195577602010773
3,1.747418865365044
4,1.421982021168568
5,1.1673265954428336
6,0.9617202040044708
7,0.7959049633980926
8,0.6669834541661693
9,0.5609027298330153
10,0.47772606992801775
11,0.40961703566200747
12,0.35567699368139705
13,0.312011526498026
14,0.27700535111404195
15,0.24881333211380718
16,0.22685190562320956
17,0.2087256051545912
18,0.1942810087797189
19,0.18253741295420045
20,0.17315639386129988
21,0.1655272688725213
22,0.15946110823230664
23,0.1542253492580603
24,0.1508342023668159
25,0.14709603500756596
26,0.14500158555395268
27,0.14259100957412435
28,0.14128610526295682
29,0.13955230888047976
30,0.13852235490651976
31,0.13763998298924626
32,0.13687860104744493
33,0.13616022666061767
34,0.13568062722084942
35,0.13522258537960738
36,0.13463203539761245
37,0.1343701039609642
38,0.1341618641690072
39,0.13385979533294257
40,0.13371783521957165
41,0.13345796596317785
42,0.13326454272266933
43,0.13319580139342752
44,0.13300757954929476
45,0.1327034136837287
46,0.13277874472380613
47,0.1325837359817561
48,0.13253833210351093
49,0.13241592421643397
50,0.13203009463357995
