epoch,error
1,3.200908867388203
2,2.26090589616672
3,1.7326233428858608
4,1.4106790823006417
5,1.1985772087796691
6,1.045042994411879
7,0.925809112922315
8,0.8284737345199186
9,0.7469156499067969
10,0.6781852392821467
11,0.6192396682482253
12,0.5682641190108003
13,0.5240037728174135
14,0.48615911935027323
15,0.45310068650395374
16,0.4244327792598642
17,0.3993917734139833
18,0.37790728165676973
19,0.3591519037979148
20,0.3428322400935162
21,0.3286004573820667
22,0.3161867527350837
23,0.30515001292209704
24,0.295849183449623
25,0.2875303647655295
26,0.2801424407558902
27,0.2738972385958987
28,0.26833623638799
29,0.2633610160123286
30,0.25872874039232946
31,0.25514828528178163
32,0.2516792258798555
33,0.2485840515639667
34,0.24593535750630624
35,0.24344738080778378
36,0.2412181945531325
37,0.23927389540182747
38,0.23744751526460503
39,0.23577132016454333
40,0.23429057513479729
41,0.23287529178601124
42,0.2315802278438327
43,0.23041555683414272
44,0.22937021477304162
45,0.22833796696907133
46,0.22728358899571235
47,0.22642250386271212
48,0.22563553369613745
49,0.22479835328200728
50,0.22404061371311118
