epoch,error
1,3.0197382565346955
2,2.2239812294470944
3,1.6787198176270348
4,1.2882374684985205
5,0.9930758524380808
6,0.7757173554450721
7,0.6159127776210594
8,0.49655181127854164
9,0.4057126331373019
10,0.34153149870970506
11,0.29354122714275044
12,0.25626257379002104
13,0.22722327899397912
14,0.20671446594498386
15,0.18994368388252406
16,0.1789775035651984
17,0.16868802964541527
18,0.16098373514378744
19,0.15273393829441256
20,0.15159607476412731
21,0.14663460411417714
22,0.143527499179442
23,0.14080659267699575
24,0.13797540867278568
25,0.13586369249212582
26,0.13593995167774645
27,0.1338064146818146
28,0.1323115602866376
29,0.13167329626279997
30,0.12993369915828157
31,0.1296029797672074
32,0.12831169868874537
33,0.12828604166306162
34,0.12664230351245287
35,0.12679963049796836
36,0.12620157601744167
37,0.12573773600332577
38,0.12471992965902741
39,0.12501534662344602
40,0.12422254274515805
41,0.12409028687776456
42,0.12267537338047352
43,0.1234967746893542
44,0.12299484815763637
45,0.12250128925157097
46,0.12243251101876546
47,0.12188401874301494
48,0.12139669433249406
49,0.12226289649627647
50,0.121405444165638
51,0.12067049828062378
52,0.12089351313597242
53,0.12132546247870117
54,0.12071855760098604
55,0.12111008009567363
56,0.12022364252929828
57,0.12057950563528189
58,0.12062873059575754
59,0.12028249600085107
60,0.12043321050091871
61,0.12055784434542069
62,0.11963374448205293
63,0.12029908270052764
64,0.11997158915623643
65,0.12005283485993021
66,0.1193112024227635
67,0.11945698451364696
68,0.11993452820391398
69,0.11933700883869362
70,0.11998058542933056
71,0.11961665482170825
72,0.11965642650676016
73,0.11965047436340775
