epoch,error
1,3.0944758750175576
2,2.2686815156072275
3,1.7206017396538444
4,1.3009805661836549
5,1.023165379214334
6,0.7977614402529202
7,0.6310562943592
8,0.5070615140805312
9,0.4130977255880955
10,0.35229554698476867
11,0.3006665617089314
12,0.26263021495329447
13,0.23283348962438496
14,0.21159329866231516
15,0.19494103404673893
16,0.18240771337339803
17,0.17252688085359447
18,0.1646027626724451
19,0.15858500800619305
20,0.1522543791595628
21,0.14913699020687035
22,0.14614184862706722
23,0.143100499816294
24,0.14014674401598443
25,0.13851898049832076
26,0.1362977311514208
27,0.1350092398879559
28,0.13389986824471978
29,0.13211004785778183
30,0.1317344678204977
31,0.13061450686040113
32,0.12965316979602218
33,0.12812273343951924
34,0.12807207136193446
35,0.12682766383071084
36,0.12692193284386433
37,0.12621977682045554
38,0.12562516718990632
39,0.1251399629479015
40,0.1243309256176749
41,0.12425391387631242
42,0.12340068107295196
43,0.12361786760242134
44,0.12321726623097555
45,0.12284499940567235
46,0.12217136432132684
47,0.12190809758875351
48,0.12209082219065527
49,0.12134057163146929
50,0.12098457011309811
