epoch,error
1,2.941998651424541
2,2.1610988835436546
3,1.7194219658171814
4,1.4025511709286016
5,1.1475430820193122
6,0.9516535164318705
7,0.7891912387520488
8,0.6600341535318626
9,0.5563561988139463
10,0.4721274771394467
11,0.40595294503519136
12,0.3518023717567257
13,0.3099936717437908
14,0.27559510543206994
15,0.24805873686849306
16,0.22580051820952562
17,0.2076420988189239
18,0.19316620584395286
19,0.18195376873109126
20,0.1724752311425746
21,0.1649939215673808
22,0.15868930301527998
23,0.15405157694526944
24,0.1501125432411973
25,0.14685902168010764
26,0.14446517139949772
27,0.14206373480211354
28,0.14045761784782443
29,0.13885875118451163
30,0.13815584173274012
31,0.13717116793566733
32,0.13638304885783165
33,0.13557132863719204
34,0.13522963811019215
35,0.13469391153771723
36,0.13436174890214364
37,0.13403054627569283
38,0.1332700986085147
39,0.13337939375685887
40,0.13322723514990087
41,0.13295644903203258
42,0.13280987670761807
43,0.13273634222865627
44,0.13249435424107078
45,0.13240392636033912
46,0.13205514319478548
47,0.13195546479293804
48,0.132049590027621
49,0.13189059616133564
50,0.13181206253629377
