epoch,error
1,2.936601542358047
2,2.111021439281295
3,1.6372583561843348
4,1.3458681941749644
5,1.151445040552755
6,1.0084366902869295
7,0.8942927187168539
8,0.8003959726144301
9,0.7227338543036689
10,0.6564750497408016
11,0.5998813289060891
12,0.5511124986925412
13,0.5090447412202418
14,0.4723984982706997
15,0.44094352910612944
16,0.4134988433929446
17,0.38986369991299724
18,0.3692252734629519
19,0.3510900452837031
20,0.33554452749523717
21,0.3218268284153591
22,0.31014731314371374
23,0.29971572874581626
24,0.29072443433936224
25,0.2828450419786713
26,0.2758711054619452
27,0.2696916915098864
28,0.2643303084036306
29,0.25955206736781505
30,0.25540383755999746
31,0.25155832477499745
32,0.2484505070204256
33,0.24552282268838285
34,0.24290902709694637
35,0.24041109958251752
36,0.23847793498735095
37,0.2364573329923056
38,0.23482607306944397
39,0.23321181998271723
40,0.23181407561214726
41,0.23027907862585809
42,0.22932162777710746
43,0.22816643688127877
44,0.2270881920302529
45,0.22607475771128122
46,0.2251914098505369
47,0.22432232358113272
48,0.22345491945271387
49,0.22272315401478393
50,0.22193125263558
