epoch,error
1,3.039261169403458
2,2.2660337228465925
3,1.8241322623737062
4,1.4799215089005413
5,1.2212413633868078
6,1.0054117754308798
7,0.8332145784703271
8,0.6952048254501763
9,0.584019211704061
10,0.4960050267894657
11,0.4249792582441744
12,0.36593151717778355
13,0.32259913474795643
14,0.2860600337401621
15,0.25629806005489075
16,0.2320468398098784
17,0.21340521108275415
18,0.1980847975501538
19,0.18546813881552174
20,0.17528087434128703
21,0.16747169272321996
22,0.16135850880812652
23,0.15623462011972009
24,0.15190317191104458
25,0.14840379774638343
26,0.14610858720693923
27,0.14354968473406193
28,0.14145852455048255
29,0.14028759694192972
30,0.13916499298438695
31,0.13827944001710246
32,0.13716878844277836
33,0.13681508749030172
34,0.13622804231096827
35,0.13561306667618084
36,0.13529824424196865
37,0.13492204673447245
38,0.13455111857061586
39,0.13434914799324266
40,0.13415185748568242
41,0.13388666505671495
42,0.13348921347540416
43,0.133478246222389
44,0.13321593841131213
45,0.1331866613498426
46,0.1329777461039693
47,0.13296956949156766
48,0.1328441586192337
49,0.13269736916037214
50,0.13257588876117493
51,0.1322142746293267
52,0.13243978874686438
53,0.13225693730537505
54,0.13202799337908147
55,0.1319548864216102
56,0.13200316673199816
57,0.13171031361906163
58,0.13165246408436715
59,0.13167192472864658
60,0.1312659845938428
61,0.13143541812301313
62,0.13135909302653104
63,0.13091350465107196
64,0.13113515456980934
65,0.13107705740644138
66,0.13101041244619735
67,0.130755205074094
68,0.130746699342708
69,0.130692046946717
70,0.13066516532914352
71,0.13064574070834745
72,0.13013312776708533
73,0.1302961921904488
74,0.13031222488672004
75,0.13009816789738787
76,0.13019270128253024
77,0.12989251219243456
78,0.13002703679350955
79,0.12926343764779014
80,0.12990506784632141
81,0.12972536518812924
82,0.1297018833504928
83,0.12957295290414364
84,0.1295191732357925
85,0.12942752497432944
86,0.1293339529634173
87,0.1293027106832574
88,0.12921994809287776
89,0.12911487961930063
90,0.12903583399432897
91,0.1288320034736592
92,0.12889930489930235
93,0.12880908688635906
94,0.12873367395933094
95,0.12870781167983306
96,0.12863047974726655
97,0.12848269880347277
98,0.12850867070035013
99,0.12841036218388727
100,0.1283148159818445
