epoch,error
1,3.6615804857875536
2,3.506247544782742
3,3.3609012112655363
4,3.2247891517996488
5,3.097367277843472
6,2.9781148252321317
7,2.8661377804422155
8,2.760981465085439
9,2.662251487135239
10,2.5695938882878178
11,2.48262208528558
12,2.4007661612839613
13,2.3236082477759985
14,2.2509767185539253
15,2.1825273325040238
16,2.117930818081002
17,2.056858895804436
18,1.9991065360279816
19,1.9445163156842102
20,1.892903391183013
21,1.8440733720843416
22,1.797655304761292
23,1.7536161571165745
24,1.7118151012705904
25,1.6720934764897808
26,1.6343334400663105
27,1.5983684411030072
28,1.5640481732771698
29,1.5313084789758977
30,1.5000663952796938
31,1.470205070448844
32,1.4416152413628138
33,1.4142022053098326
34,1.3879303508274168
35,1.362694441232521
36,1.3384934414112655
37,1.3152626285124147
38,1.2929192410490409
39,1.2714039497632597
40,1.250666805636519
41,1.2306230427302094
42,1.211305383184663
43,1.1926416483500593
44,1.1745667179169896
45,1.1570533957840996
46,1.140101365043391
47,1.1236680946598423
48,1.1077396071729209
49,1.0922792027796848
50,1.077251751429039
51,1.0626443868190039
52,1.0484420600017235
53,1.0346123179727063
54,1.0211222265112228
55,1.007987598328477
56,0.9951645890094143
57,0.9826728708584392
58,0.9704808340073705
59,0.9585738001078088
60,0.9469459970666694
61,0.9355610971696804
62,0.9244379438984406
63,0.9135613939010303
64,0.9029201957253994
65,0.892502271044164
66,0.8822925386531051
67,0.8722864952283923
68,0.8624855837685573
69,0.8528800363545925
70,0.8434556583249035
71,0.834221538096893
72,0.8251543726390799
73,0.8162480791684597
74,0.8075232386162662
75,0.7989458527630976
76,0.7905113841658183
77,0.7822306315851527
78,0.7740971458723374
79,0.7661053735946082
80,0.7582428545310338
81,0.7505196286942792
82,0.7429266882624936
83,0.7354612647255845
84,0.7281186459830401
85,0.7209014213478593
86,0.7137956131499406
87,0.7068014960480036
88,0.6999256501067874
89,0.693157462814052
90,0.6864985233330844
91,0.6799449030805506
92,0.6734938395145817
93,0.6671422932993386
94,0.6608903743207594
95,0.654731644979959
96,0.6486730764516578
97,0.6427109958782087
98,0.6368350169288628
99,0.631047452232126
100,0.6253453556225751
