epoch,error
1,3.5083766515445207
2,3.336148116809784
3,3.1845387543659203
4,3.050193329894758
5,2.9305836329513304
6,2.8233290018251114
7,2.7259940011122863
8,2.6371522610439184
9,2.5557610767726726
10,2.480771299401373
11,2.411269116263195
12,2.3465842891014628
13,2.285783025009938
14,2.228457617072774
15,2.174259518994807
16,2.122729189874002
17,2.073480693808292
18,2.0263087216071316
19,1.9809257772162518
20,1.9372377844509745
21,1.895015123702507
22,1.8543173751855502
23,1.814961845926404
24,1.7768019669233321
25,1.7397669606935362
26,1.703772824989762
27,1.6686961939934015
28,1.6345465725577764
29,1.6012613667488875
30,1.5687874543156102
31,1.5371118458505342
32,1.5062111402188636
33,1.476034692221855
34,1.446612840146056
35,1.4178343379041483
36,1.3897400160886162
37,1.3622547262373126
38,1.335410993958636
39,1.3091668115310746
40,1.283520224469566
41,1.258449762269237
42,1.233929109519948
43,1.2099396666774425
44,1.1865018378332046
45,1.163559325545047
46,1.1411531344735841
47,1.1192189059441597
48,1.0977625922994492
49,1.0767422952227181
50,1.0562454296044368
51,1.0361717462857793
52,1.0165212886369293
53,0.9973423668191059
54,0.9785569396920943
55,0.9601943355864399
56,0.9422266204610763
57,0.9246397157269534
58,0.907445449702041
59,0.890616769627036
60,0.8741746516757377
61,0.8580810671024978
62,0.8423005172081424
63,0.826936440354662
64,0.8118634159778814
65,0.7971459394963453
66,0.7827314582085573
67,0.7686239396018694
68,0.7548407183477136
69,0.7413334807871771
70,0.728118889466017
71,0.7152382039646414
72,0.7026138600844495
73,0.690259628696435
74,0.6781592244759093
75,0.6663461814465385
76,0.654789402770791
77,0.6434599631940334
78,0.6324015380579744
79,0.6215875433443757
80,0.6109881137844626
81,0.6006388667934496
82,0.590498735432523
83,0.5805918175472838
84,0.570899789240504
85,0.5614104018099765
86,0.5521311036704952
87,0.543050599658446
88,0.5341769115134936
89,0.5254892342101417
90,0.5169928029515297
91,0.5086763751433888
92,0.5005424684468444
93,0.49258113847011303
94,0.48480903616966536
95,0.4771906378725988
96,0.4697505326334773
97,0.4624597112166451
98,0.45533770383329414
99,0.4483630833027734
100,0.4415400461458583
