epoch,error
1,1.3764540115842685
2,0.2659647461459441
3,0.15647086770442117
4,0.14000776193640813
5,0.13815025550948973
6,0.1409912226313297
7,0.13629902894453946
8,0.13356788614168508
9,0.1388227765924629
10,0.13284267297805274
11,0.13419393375889188
12,0.13529957619192326
13,0.12788250486795122
14,0.12774174153025641
15,0.13817962747167029
16,0.1280578877485024
17,0.12999264426269194
18,0.13131565216553517
19,0.12863654972915567
20,0.12890747695198046
21,0.1252869648325047
22,0.13146821699444788
23,0.1277556382909496
24,0.12767656721257037
25,0.12429906557110068
26,0.126189410760777
27,0.1271540282631835
28,0.12403432923402577
29,0.12510439150705915
30,0.1260044222942582
31,0.12270166165544485
32,0.12592050492270113
33,0.12265023433111327
34,0.12402885134328463
35,0.12561014108432392
36,0.12370579675475442
37,0.12632811262991767
38,0.12361884841003212
39,0.122772503978914
40,0.12304916143997416
41,0.12480386268772826
42,0.12500589487308636
43,0.11871993272510009
44,0.12452578716343643
45,0.1217827177723403
46,0.12448445335997373
47,0.12431538815794331
48,0.12499821638753929
49,0.12086676445422095
50,0.12471139863152399
51,0.12535617051461004
52,0.12139026019592937
53,0.12230495506541424
54,0.11944131294351187
55,0.12267106898985403
56,0.1240805144670219
57,0.12293713167716039
58,0.12352322291275579
59,0.12094545990369364
60,0.12044587092348742
61,0.1183311351041106
62,0.12579694576181538
63,0.12045099308366493
64,0.12359478208840524
65,0.1206152004665716
66,0.11653606276922539
67,0.1159038986502283
68,0.12098213424650392
69,0.12147303244442656
70,0.12254905537373989
71,0.12467599897878792
72,0.12188596003156363
73,0.11554183805122403
74,0.12057689341917274
75,0.11928621684822902
76,0.12421526667484235
77,0.12276265086409895
78,0.11979818121465091
79,0.12281098461031698
80,0.12132523479995483
81,0.121994674632683
82,0.11850245454319411
83,0.12504169567929654
84,0.12021857245362866
85,0.11923824135092242
86,0.1198085492385421
87,0.12312950884812557
88,0.12213082474073658
89,0.12171216421570832
90,0.12166882442994992
91,0.1224387904003703
92,0.12190786930335726
93,0.12464276366459053
94,0.12021518289860546
95,0.11920517808484536
96,0.1191334964620567
97,0.12139875975878318
98,0.1209900097682196
99,0.12136066279662937
100,0.12039263198900518
