in_val,out_val
-1.4491,2.8345231618778195
-1.4382,2.8222081381305744
-1.4144,2.795526304230608
-1.4061,2.7862883946153785
-1.3788,2.756148455420152
-1.375,2.7519829617672147
-1.3358,2.7094382410540647
-1.3263,2.699244578604822
-1.3218,2.694431936124088
-1.3019,2.6732722380919047
-1.2924,2.663241591995993
-1.2815,2.651789081044002
-1.2757,2.645719634163656
-1.2754,2.6454061612033515
-1.2195,2.5877929287742516
-1.2111,2.5792726860155764
-1.195,2.563042544040493
-1.1888,2.5568276086108797
-1.1687,2.5368137911664763
-1.1655,2.5336465052402586
-1.1487,2.517103899998116
-1.1407,2.509277062625412
-1.1299,2.4987626375342384
-1.1242,2.4932373634084315
-1.1222,2.491302602624727
-1.0997,2.469677353142743
-1.0985,2.4685312739904446
-1.0985,2.4685312739904446
-1.0946,2.4648116015454984
-1.0727,2.444068715254979
-1.0614,2.4334617675440335
-1.0433,2.4166081588499613
-1.0268,2.4013906824103626
-1.0224,2.3973562703453557
-1.0049,2.381408649400982
-0.98942,2.367432908963409
-0.95527,2.3370369875192507
-0.91697,2.3036613524415643
-0.90079,2.289788822041848
-0.8899,2.2805279126099802
-0.88832,2.279189357310344
-0.88788,2.2788168244838434
-0.8872,2.278241288519036
-0.87536,2.268258462362327
-0.87204,2.2654722212061307
-0.87077,2.2644079057448203
-0.853,2.2496032926535907
-0.84508,2.2430575450190764
-0.83389,2.2338645044752723
-0.81103,2.215285531957641
-0.80562,2.2109282763043816
-0.78179,2.1919159931001735
-0.7687,2.1815977312062182
-0.75534,2.1711583501808933
-0.75165,2.1682913536552886
-0.73124,2.1525613094086613
-0.71823,2.1426474860798908
-0.69874,2.1279605854258192
-0.68902,2.1207098826615556
-0.67586,2.110971518359536
-0.66359,2.1019730714003924
-0.6622,2.1009586379029765
-0.64762,2.0903787668006846
-0.64409,2.087833927579799
-0.62303,2.072786599276148
-0.6084,2.0624698878653636
-0.60261,2.0584178279509504
-0.59723,2.0546684152781873
-0.58992,2.0495982161484605
-0.57605,2.0400548836279544
-0.55982,2.0290156392987164
-0.55936,2.028704769616963
-0.53043,2.0093766282548144
-0.52287,2.0043981365441343
-0.49923,1.9890240763861402
-0.49632,1.9871518747005272
-0.48182,1.9778893736542067
-0.46945,1.970074886252576
-0.44557,1.9552169530774406
-0.4107,1.9340607033938457
-0.39037,1.922022051302521
-0.35429,1.9011942671048023
-0.33865,1.8923796364715149
-0.33654,1.8912003583272077
-0.33012,1.8876267154342943
-0.30151,1.8719665553847293
-0.29424,1.8680563126086953
-0.24599,1.8428152215933948
-0.22506,1.832250633328954
-0.22065,1.830054361301817
-0.2055,1.8225881803610915
-0.19798,1.8189275662102495
-0.18099,1.8107680023929402
-0.17878,1.8097179387550446
-0.17371,1.8073188055667344
-0.17003,1.805586005520473
-0.16832,1.8047832756041484
-0.15676,1.7993975378556017
-0.14573,1.794325188171258
-0.1105,1.7785591151499662
-0.1042,1.775809653598327
-0.10379,1.7756314558749404
-0.099074,1.7735882113332346
-0.083328,1.7668523090593147
-0.078949,1.7650026187224945
-0.075192,1.763423842906183
-0.065132,1.7592336195897496
-0.046424,1.7515854646165612
-0.008381,1.7366117008977546
-0.0052156,1.7354008013869329
0.0098885,1.7296969572317626
0.030251,1.7222014308541915
0.032725,1.7213059317005426
0.033352,1.7210795031925583
0.053644,1.7138656690652878
0.057162,1.7126375612466356
0.058681,1.7121093497478856
0.071582,1.7076733079427027
0.079725,1.7049194850787766
0.08735,1.7023732473479207
0.08789,1.7021941123147217
0.08992,1.7015221040155881
0.11934,1.692032551478853
0.14206,1.6850239351527345
0.15938,1.6798685161835818
0.16836,1.6772594282364386
0.18048,1.6738072308921224
0.18502,1.6725345555059439
0.19394,1.6700665693935586
0.23274,1.6598331527104142
0.25486,1.6543646088920116
0.26423,1.652128266388518
0.2784,1.648836945094115
0.31556,1.6407244106536139
0.32669,1.638440887716825
0.35193,1.633512595108907
0.35343,1.633230645446275
0.35492,1.6329517906477071
0.36163,1.6317110185276762
0.36287,1.631484414988134
0.38997,1.6267416829386345
0.40657,1.6240346934963716
0.41359,1.622935256189323
0.42646,1.6209896325270825
0.43827,1.619284007735099
0.46202,1.6160852328472548
0.48929,1.6127936712007764
0.49652,1.6119894084991353
0.49908,1.611711513005597
