in_val,out_val
-1.4491,-0.3521901602904922
-1.4382,-0.18351223150532459
-1.4144,0.1648167807406331
-1.4061,0.2800453628520847
-1.3788,0.6372305249276087
-1.375,0.6843718478635266
-1.3358,1.1358126719053052
-1.3263,1.2360271099544602
-1.3218,1.282296512402406
-1.3019,1.4779002436703745
-1.2924,1.5662341352760598
-1.2815,1.6636975679795145
-1.2757,1.713900873770355
-1.2754,1.7164667049942062
-1.2195,2.1441701074797557
-1.2111,2.2002350893069527
-1.195,2.3021047455076413
-1.1888,2.339427515302136
-1.1687,2.453405953336702
-1.1655,2.470587701316366
-1.1487,2.556603505997174
-1.1407,2.5951533611522306
-1.1299,2.6448099746643567
-1.1242,2.669937834965589
-1.1222,2.6785809086071257
-1.0997,2.769774422490009
-1.0985,2.7743340837023984
-1.0985,2.7743340837023984
-1.0946,2.7889460701408604
-1.0727,2.865274821182072
-1.0614,2.9009976624634684
-1.0433,2.9532891090175064
-1.0268,2.9959173859487622
-1.0224,3.006505924912229
-1.0049,3.0455044910279288
-0.98942,3.0760183141955517
-0.95527,3.131067377306067
-0.91697,3.1746688514396126
-0.90079,3.1879170009621935
-0.8899,3.195242265874894
-0.88832,3.196202601055815
-0.88788,3.196465491752613
-0.8872,3.1968678971953333
-0.87536,3.203132102964442
-0.87204,3.2046418409201025
-0.87077,3.2051914081562654
-0.853,3.2113072923159574
-0.84508,3.2131214365582794
-0.83389,3.2147752381314687
-0.81103,3.2150388623722734
-0.80562,3.2145242631310817
-0.78179,3.2098316814592307
-0.7687,3.2056812310351877
-0.75534,3.200387199103072
-0.75165,3.1987461230825422
-0.73124,3.188359707955753
-0.71823,3.180657155203166
-0.69874,3.167692804544507
-0.68902,3.1606400330145346
-0.67586,3.1505213043463733
-0.66359,3.140539962409837
-0.6622,3.1393779227175993
-0.64762,3.126829798974129
-0.64409,3.1236976780506356
-0.62303,3.1043215119289296
-0.6084,3.090235359566303
-0.60261,3.084534978187005
-0.59723,3.0791793020580474
-0.58992,3.0718166253103965
-0.57605,3.057598527007463
-0.55982,3.0406012049269378
-0.55936,3.0401144535258102
-0.53043,3.0090503827482182
-0.52287,3.000811810464252
-0.49923,2.9748319979004654
-0.49632,2.971617027306713
-0.48182,2.955564046511463
-0.46945,2.9418451397403924
-0.44557,2.9153817539009785
-0.4107,2.877039289535572
-0.39037,2.8549861554894087
-0.35429,2.816642530734104
-0.33865,2.8004040216155883
-0.33654,2.798233068971009
-0.33012,2.7916577863299454
-0.30151,2.7629397961303335
-0.29424,2.7558030640901383
-0.24599,2.710237732830384
-0.22506,2.6915039024042304
-0.22065,2.6876398147759653
-0.2055,2.6745897848589526
-0.19798,2.6682426392501073
-0.18099,2.6542251904366823
-0.17878,2.6524349591149856
-0.17371,2.6483569113853633
-0.17003,2.645422219011591
-0.16832,2.6440658019843024
-0.15676,2.6350172070390543
-0.14573,2.6265807431980805
-0.1105,2.600929451735786
-0.1042,2.596550296018698
-0.10379,2.5962674861296033
-0.099074,2.593033646529528
-0.083328,2.5824912670715143
-0.078949,2.5796289380903477
-0.075192,2.5771972209154677
-0.065132,2.5707949164944095
-0.046424,2.559308706571498
-0.008381,2.5376120707913046
-0.0052156,2.5359056925891497
0.0098885,2.5279696083807632
0.030251,2.517804082702221
0.032725,2.516610258616969
0.033352,2.5163091109946203
0.053644,2.506868525242007
0.057162,2.5052916824168703
0.058681,2.5046162593355814
0.071582,2.4990110166816035
0.079725,2.4955930469087497
0.08735,2.4924759830271146
0.08789,2.492258280162937
0.08992,2.49144347281421
0.11934,2.4802665141529388
0.14206,2.472432382042582
0.15938,2.4669196815330423
0.16836,2.4642165404717757
0.18048,2.4607351967655635
0.18502,2.4594803848924442
0.19394,2.457093018040458
0.23274,2.4479110258023487
0.25486,2.4435556045397853
0.26423,2.4419053412876157
0.2784,2.4396324605415605
0.31556,2.4349752583775905
0.32669,2.433958590730128
0.35193,2.432327700992292
0.35343,2.432261034450773
0.35492,2.432198243546566
0.36163,2.43195817334692
0.36287,2.4319215165923236
0.38997,2.431738892247923
0.40657,2.432235341159
0.41359,2.4325911739103137
0.42646,2.4334772386771357
0.43827,2.4345655021137493
0.46202,2.437595139220383
0.48929,2.4425641019703113
0.49652,2.444167839828952
0.49908,2.444765787160175
