in_val,out_val
-1.4491,-0.9499171315819197
-1.4382,-0.6919034172701752
-1.4144,-0.17047173433650764
-1.4061,-0.0015184764780187265
-1.3788,0.5102484014877793
-1.375,0.5763773065314259
-1.3358,1.1914659490425539
-1.3263,1.3232336516290344
-1.3218,1.3834425278655653
-1.3019,1.633377106258457
-1.2924,1.743689105094655
-1.2815,1.8634429672979844
-1.2757,1.9242935673650219
-1.2754,1.927387922085528
-1.2195,2.419746637167065
-1.2111,2.480429356908705
-1.195,2.5880297501480247
-1.1888,2.6265397665072703
-1.1687,2.7408394562093203
-1.1655,2.7576094742280723
-1.1487,2.839580105304924
-1.1407,2.875170662137434
-1.1299,2.9198737851528556
-1.1242,2.9419734043686274
-1.1222,2.949489770935103
-1.0997,3.0259120533820347
-1.0985,3.0295843023494937
-1.0985,3.0295843023494937
-1.0946,3.0412487060186133
-1.0727,3.099383638680246
-1.0614,3.124769296268689
-1.0433,3.159413804188829
-1.0268,3.1850132091383223
-1.0224,3.1909380001505747
-1.0049,3.2109862835011094
-0.98942,3.224335036240656
-0.95527,3.2408926534525153
-0.91697,3.2415998829706485
-0.90079,3.237163390864522
-0.8899,3.232803575765715
-0.88832,3.232084940579048
-0.88788,3.2318810443065615
-0.8872,3.2315627214126588
-0.87536,3.2254136833535285
-0.87204,3.2234910522939177
-0.87077,3.2227334948546393
-0.853,3.210918855679498
-0.84508,3.2049699995922634
-0.83389,3.195912426952775
-0.81103,3.175287241050817
-0.80562,3.1700337603694346
-0.78179,3.14544576232115
-0.7687,3.1310655900330127
-0.75534,3.1158557039600407
-0.75165,3.111570433040414
-0.73124,3.087305108481039
-0.71823,3.071419526015347
-0.69874,3.047166031164238
-0.68902,3.0349166932860503
-0.67586,3.0182191175821385
-0.66359,3.0025734000290103
-0.6622,3.0007980298860613
-0.64762,2.982160936299247
-0.64409,2.977648447534108
-0.62303,2.9507844142281496
-0.6084,2.9322355621769813
-0.60261,2.924932547901605
-0.59723,2.9181695548882782
-0.58992,2.9090195331215187
-0.57605,2.891798399206361
-0.55982,2.8719155898695496
-0.55936,2.8713567063393537
-0.53043,2.8367857183647858
-0.52287,2.8279541811233124
-0.49923,2.800937914137122
-0.49632,2.797678171341864
-0.48182,2.7816614052554796
-0.46945,2.768303999372104
-0.44557,2.7433516111461262
-0.4107,2.708982836402543
-0.39037,2.69012111114711
-0.35429,2.658840431009349
-0.33865,2.646164056021101
-0.33654,2.644495009743601
-0.33012,2.6394768987822923
-0.30151,2.6182169635334973
-0.29424,2.6131014895185913
-0.24599,2.5820795048113006
-0.22506,2.57019125933079
-0.22065,2.5678060792649124
-0.2055,2.5599271695105927
-0.19798,2.556196617683631
-0.18099,2.5482049679613223
-0.17878,2.547209696016385
-0.17371,2.544964712810423
-0.17003,2.5433685375688073
-0.16832,2.54263635114181
-0.15676,2.5378443349014734
-0.14573,2.5335267701988236
-0.1105,2.521379613239436
-0.1042,2.519467818748799
-0.10379,2.519346110279728
-0.099074,2.517969910652894
-0.083328,2.513689823532746
-0.078949,2.512585105139872
-0.075192,2.51166681229523
-0.065132,2.5093415195767443
-0.046424,2.505530468561572
-0.008381,2.499806658380846
-0.0052156,2.4994511198428504
0.0098885,2.498006802439202
0.030251,2.4967142643322826
0.032725,2.4966080363990963
0.033352,2.4965828549771256
0.053644,2.4961461941323466
0.057162,2.496144801726017
0.058681,2.4961509572019906
0.071582,2.4963670091648065
0.079725,2.496653665853957
0.08735,2.4970270443298257
0.08789,2.4970573260992084
0.08992,2.497175698914105
0.11934,2.499692009146226
0.14206,2.5026533536502296
0.15938,2.5055022401710625
0.16836,2.507179810679544
0.18048,2.509660432388195
0.18502,2.5106535583215397
0.19394,2.512706126834333
0.23274,2.5231938095464326
0.25486,2.530306716013996
0.26423,2.533568176028626
0.2784,2.53878173232867
0.31556,2.554069176310128
0.32669,2.559105731751014
0.35193,2.571316332167016
0.35343,2.572076677557625
0.35492,2.572835824115903
0.36163,2.576302414987772
0.36287,2.576951631425593
0.38997,2.591814626447171
0.40657,2.6015626336151416
0.41359,2.6058340507096895
0.42646,2.613897549795495
0.43827,2.6215643795749597
0.46202,2.637770445119539
0.48929,2.6577086544766524
0.49652,2.663239317020364
0.49908,2.6652226107234105
