in_val,out_val
-1.4491,0.13664758337015925
-1.4382,0.25340205345984224
-1.4144,0.49911123671018665
-1.4061,0.581863057207407
-1.3788,0.8435289809780038
-1.375,0.8786880845866687
-1.3358,1.2237635734079024
-1.3263,1.302637672147128
-1.3218,1.3393630380212427
-1.3019,1.4969240282626757
-1.2924,1.5693855991480348
-1.2815,1.6503617905274082
-1.2757,1.69251598699375
-1.2754,1.69467883405283
-1.2195,2.0682306514024136
-1.2111,2.119416554255337
-1.195,2.214016893236705
-1.1888,2.249232254036677
-1.1687,2.358829837520668
-1.1655,2.3756412863984817
-1.1487,2.461076557718312
-1.1407,2.500110747764582
-1.1299,2.5511434250745806
-1.1242,2.577314566264448
-1.1222,2.586373484852352
-1.0997,2.683906019306745
-1.0985,2.688884230520717
-1.0985,2.688884230520717
-1.0946,2.7049089421174433
-1.0727,2.790557080453505
-1.0614,2.83191735140315
-1.0433,2.8942411435903006
-1.0268,2.946932183908439
-1.0224,2.9603310133495024
-1.0049,3.0109536844285403
-0.98942,3.052243145580318
-0.95527,3.132128368593236
-0.91697,3.204203455945721
-0.90079,3.229350262154225
-0.8899,3.2445673534636708
-0.88832,3.2466629037782133
-0.88788,3.2472414494990893
-0.8872,3.248131266477422
-0.87536,3.2627942481511782
-0.87204,3.266626600319834
-0.87077,3.2680605735385932
-0.853,3.286292101506675
-0.84508,3.293334115306067
-0.83389,3.302171259200853
-0.81103,3.3162857094387905
-0.80562,3.318872411315719
-0.78179,3.3269553662608478
-0.7687,3.329167915812569
-0.75534,3.329857280848471
-0.75165,3.3297747600393253
-0.73124,3.327246664324144
-0.71823,3.323858335761189
-0.69874,3.3163067587199686
-0.68902,3.311471422639341
-0.67586,3.303833887255003
-0.66359,3.2956193302438557
-0.6622,3.2946239211937844
-0.64762,3.2834100512387985
-0.64409,3.2804870540252624
-0.62303,3.2614320294733314
-0.6084,3.246634115080772
-0.60261,3.2404407874031858
-0.59723,3.234520020960724
-0.58992,3.2262247991944744
-0.57605,3.209718568113915
-0.55982,3.1891901049456015
-0.55936,3.1885899927613184
-0.53043,3.1489541439348314
-0.52287,3.138016334572261
-0.49923,3.1024123423965526
-0.49632,3.0978916788990136
-0.48182,3.074950259532803
-0.46945,3.0548647884534037
-0.44557,3.0148995065958717
-0.4107,2.954214645788224
-0.39037,2.917858507825356
-0.35429,2.852193706384907
-0.33865,2.8234714565220957
-0.33654,2.8195913835261655
-0.33012,2.807782609331966
-0.30151,2.7552277184121885
-0.29424,2.7419284548407923
-0.24599,2.6549906493038242
-0.22506,2.618369268966017
-0.22065,2.6107649577113454
-0.2055,2.5849784797620283
-0.19798,2.5723883912270042
-0.18099,2.544510997955703
-0.17878,2.540946451565169
-0.17371,2.532825606851588
-0.17003,2.526981792999119
-0.16832,2.52428113553577
-0.15676,2.5062793201760027
-0.14573,2.4895378740730845
-0.1105,2.43922845112136
-0.1042,2.4307860235954584
-0.10379,2.430242811496247
-0.099074,2.4240500967575564
-0.083328,2.4041366039059815
-0.078949,2.3988146993865445
-0.075192,2.394326136247492
-0.065132,2.382667788523844
-0.046424,2.3624424006755516
-0.008381,2.327636645919255
-0.0052156,2.325148963673717
0.0098885,2.3141949315618016
0.030251,2.30191933945551
0.032725,2.3006300598996865
0.033352,2.3003104220207065
0.053644,2.291551871472259
0.057162,2.290353292943159
0.058681,2.289865643491969
0.071582,2.286461556748158
0.079725,2.2850053556198864
0.08735,2.284139230605014
0.08789,2.2840963764683044
0.08992,2.283957327928679
0.11934,2.2859527436491267
0.14206,2.2928448502752072
0.15938,2.3013938564379375
0.16836,2.3069874656054634
0.18048,2.3158274024926295
0.18502,2.3195269331385324
0.19394,2.3274221871004315
0.23274,2.3717535270785306
0.25486,2.4046140270798557
0.26423,2.4202648706877774
0.2784,2.44594163447251
0.31556,2.525152528440635
0.32669,2.552336708384349
0.35193,2.620119366409124
0.35343,2.6244208742513973
0.35492,2.628724476409938
0.36163,2.64848695953377
0.36287,2.6522077673163547
0.38997,2.7389703237045184
0.40657,2.797369209485762
0.41359,2.8232946136751047
0.42646,2.8727533731109753
0.43827,2.9203659950225638
0.46202,3.022707173068773
0.48929,3.1513704684323973
0.49652,3.187531198447584
0.49908,3.200543973058989
